azimuth_deg,elevation_deg,element_index,amplitude,phase_deg
-170.0,85.0,1,0.99882,-5.92759
-170.0,85.0,2,0.96132,-30.05994
-170.0,85.0,3,1.06363,-21.49792
-170.0,85.0,4,1.02111,-41.53963
-170.0,85.0,5,0.97068,-32.63857
-170.0,85.0,6,0.95896,-31.65993
-170.0,90.0,0,0.94397,-1.33296
-170.0,90.0,1,0.98487,-6.0493
-170.0,90.0,2,0.9737,-30.63569
-170.0,90.0,3,1.07683,-24.82647
-170.0,90.0,4,0.99679,-43.97191
-170.0,90.0,5,0.97014,-30.81186
-170.0,90.0,6,0.99773,-31.52138
-170.0,95.0,0,0.92717,-1.18925
-170.0,95.0,1,0.98745,-8.56374
-170.0,95.0,2,0.9854,-28.97029
-170.0,95.0,3,1.06794,-23.2279
-170.0,95.0,4,0.97969,-43.03065
-170.0,95.0,5,0.97308,-30.85143
-170.0,95.0,6,1.01091,-30.22761
-170.0,100.0,0,0.92242,-2.38873
-170.0,100.0,1,0.99188,-5.96943
-170.0,100.0,2,0.98498,-30.22206
-170.0,100.0,3,1.05716,-19.58323
-170.0,100.0,4,0.95652,-44.43648
-170.0,100.0,5,0.99098,-30.9933
-170.0,100.0,6,1.02195,-28.9662
-170.0,105.0,0,0.90025,-2.9179
-170.0,105.0,1,0.99361,-9.60204
-170.0,105.0,2,0.98476,-34.34426
-170.0,105.0,3,1.03234,-24.38911
-170.0,105.0,4,0.95079,-42.20814
-170.0,105.0,5,1.00971,-29.76655
-170.0,105.0,6,1.01396,-29.3483
-170.0,110.0,0,0.88562,-4.38452
-170.0,110.0,1,0.98365,-10.13264
-170.0,110.0,2,0.98613,-30.16534
-170.0,110.0,3,1.00815,-22.12414
-170.0,110.0,4,0.93952,-42.23091
-170.0,110.0,5,1.01846,-27.33204
-170.0,110.0,6,0.97532,-27.82885
-170.0,115.0,0,0.86119,-5.0853
-170.0,115.0,1,0.97449,-11.51593
-170.0,115.0,2,0.97878,-34.30871
-170.0,115.0,3,0.97494,-23.0905
-170.0,115.0,4,0.94675,-42.21332
-170.0,115.0,5,1.00447,-28.22389
-170.0,115.0,6,0.93492,-26.54567
-170.0,120.0,0,0.85749,-5.98352
-170.0,120.0,1,0.97019,-12.23792
-170.0,120.0,2,0.95102,-31.51622
-170.0,120.0,3,0.94972,-23.66238
-170.0,120.0,4,0.94376,-43.54617
-170.0,120.0,5,0.98289,-25.25223
-170.0,120.0,6,0.90169,-26.74914
-170.0,125.0,0,0.84224,-6.1893
-170.0,125.0,1,0.97189,-11.63234
-170.0,125.0,2,0.92699,-33.46957
-170.0,125.0,3,0.922,-22.49649
-170.0,125.0,4,0.95274,-41.29653
-170.0,125.0,5,0.95563,-26.5069
-170.0,125.0,6,0.87595,-25.27453
-170.0,130.0,0,0.80556,-7.56072
-170.0,130.0,1,0.95556,-11.95509
-170.0,130.0,2,0.89072,-34.58726
-170.0,130.0,3,0.89763,-22.51839
-170.0,130.0,4,0.94312,-42.26832
-170.0,130.0,5,0.91056,-24.64806
-170.0,130.0,6,0.86923,-24.34984
-170.0,135.0,0,0.77891,-8.25953
-170.0,135.0,1,0.9334,-14.587
-170.0,135.0,2,0.8531,-36.92225
-170.0,135.0,3,0.89025,-21.84467
-170.0,135.0,4,0.92631,-42.89689
-170.0,135.0,5,0.8658,-26.54949
-170.0,135.0,6,0.86792,-22.49193
-170.0,140.0,0,0.75945,-7.65448
-170.0,140.0,1,0.91267,-15.77824
-170.0,140.0,2,0.80774,-32.98974
-170.0,140.0,3,0.88403,-21.32605
-170.0,140.0,4,0.89247,-40.85178
-170.0,140.0,5,0.82674,-21.01663
-170.0,140.0,6,0.87277,-21.33618
-170.0,145.0,0,0.73191,-8.21379
-170.0,145.0,1,0.88907,-14.70401
-170.0,145.0,2,0.77359,-34.96349
-170.0,145.0,3,0.86689,-22.26274
-170.0,145.0,4,0.84822,-38.57099
-170.0,145.0,5,0.80892,-24.49178
-170.0,145.0,6,0.86696,-22.32596
-170.0,150.0,0,0.7062,-10.48926
-170.0,150.0,1,0.87085,-13.93926
-170.0,150.0,2,0.73088,-34.39939
-170.0,150.0,3,0.84952,-19.89576
-170.0,150.0,4,0.79728,-40.33928
-170.0,150.0,5,0.78653,-22.11494
-170.0,150.0,6,0.828,-21.84661
-170.0,155.0,0,0.67958,-11.36511
-170.0,155.0,1,0.84066,-14.82443
-170.0,155.0,2,0.68934,-32.97469
-170.0,155.0,3,0.83961,-19.42218
-170.0,155.0,4,0.74757,-39.23877
-170.0,155.0,5,0.78182,-22.81908
-170.0,155.0,6,0.77052,-19.45949
-170.0,160.0,0,0.65569,-14.10493
-170.0,160.0,1,0.80445,-15.04523
-170.0,160.0,2,0.66974,-34.35639
-170.0,160.0,3,0.8133,-20.84612
-170.0,160.0,4,0.70404,-39.04561
-170.0,160.0,5,0.77792,-20.35231
-170.0,160.0,6,0.71472,-19.62757
-170.0,165.0,0,0.6231,-12.3937
-170.0,165.0,1,0.75168,-15.44598
-170.0,165.0,2,0.6385,-34.5318
-170.0,165.0,3,0.76971,-19.07319
-170.0,165.0,4,0.66428,-37.27075
-170.0,165.0,5,0.75079,-20.33018
-170.0,165.0,6,0.65652,-20.37664
-170.0,170.0,0,0.59395,-10.87211
-170.0,170.0,1,0.72194,-13.95408
-170.0,170.0,2,0.60887,-36.01852
-170.0,170.0,3,0.72943,-22.51185
-170.0,170.0,4,0.64186,-35.24239
-170.0,170.0,5,0.71777,-18.52382
-170.0,170.0,6,0.62158,-18.69874
-170.0,175.0,0,0.57267,-14.51208
-170.0,175.0,1,0.66957,-16.29841
-170.0,175.0,2,0.58089,-34.91336
-170.0,175.0,3,0.6901,-18.94493
-170.0,175.0,4,0.60413,-34.7552
-170.0,175.0,5,0.66975,-17.31001
-170.0,175.0,6,0.59849,-17.35321
-170.0,180.0,0,0.53462,-14.22782
-170.0,180.0,1,0.62123,-16.80659
-170.0,180.0,2,0.57409,-31.99979
-170.0,180.0,3,0.63632,-19.11303
-170.0,180.0,4,0.60552,-34.39789
-170.0,180.0,5,0.61978,-16.64194
-170.0,180.0,6,0.57795,-17.27808
-165.0,0.0,0,0.54061,4.76181
-165.0,0.0,1,0.62282,4.30729
-165.0,0.0,2,0.57599,-15.94891
-165.0,0.0,3,0.62205,-10.64711
-165.0,0.0,4,0.62545,-36.59022
-165.0,0.0,5,0.57462,-28.91371
-165.0,0.0,6,0.62453,-35.40316
-165.0,5.0,0,0.59115,6.03517
-165.0,5.0,1,0.66509,4.10479
-165.0,5.0,2,0.62807,-19.63336
-165.0,5.0,3,0.67033,-12.58745
-165.0,5.0,4,0.68637,-36.85793
-165.0,5.0,5,0.63436,-31.12586
-165.0,5.0,6,0.6797,-36.71762
-165.0,10.0,0,0.62942,7.23962
-165.0,10.0,1,0.70519,4.27442
-165.0,10.0,2,0.67218,-19.64257
-165.0,10.0,3,0.71854,-13.49041
-165.0,10.0,4,0.73097,-39.28179
-165.0,10.0,5,0.69313,-31.55969
-165.0,10.0,6,0.72522,-38.00332
-165.0,15.0,0,0.66743,3.82668
-165.0,15.0,1,0.75018,3.35036
-165.0,15.0,2,0.70905,-18.86363
-165.0,15.0,3,0.764,-14.1506
-165.0,15.0,4,0.76792,-40.47534
-165.0,15.0,5,0.72032,-31.74179
-165.0,15.0,6,0.76392,-37.08303
-165.0,20.0,0,0.70098,4.11258
-165.0,20.0,1,0.80385,1.14674
-165.0,20.0,2,0.75314,-19.30664
-165.0,20.0,3,0.80126,-15.12176
-165.0,20.0,4,0.80603,-38.87605
-165.0,20.0,5,0.74107,-32.97471
-165.0,20.0,6,0.77928,-37.09081
-165.0,25.0,0,0.74039,4.0243
-165.0,25.0,1,0.82678,1.79696
-165.0,25.0,2,0.79061,-23.3768
-165.0,25.0,3,0.81009,-14.24942
-165.0,25.0,4,0.80942,-40.56467
-165.0,25.0,5,0.75319,-30.769
-165.0,25.0,6,0.78554,-37.04197
-165.0,30.0,0,0.776,4.8344
-165.0,30.0,1,0.86579,0.36121
-165.0,30.0,2,0.80477,-22.03369
-165.0,30.0,3,0.8399,-16.16361
-165.0,30.0,4,0.81961,-41.22446
-165.0,30.0,5,0.75151,-32.7077
-165.0,30.0,6,0.79746,-37.67099
-165.0,35.0,0,0.81126,4.60015
-165.0,35.0,1,0.89229,-1.36471
-165.0,35.0,2,0.83788,-22.82163
-165.0,35.0,3,0.85551,-16.47546
-165.0,35.0,4,0.83434,-41.13833
-165.0,35.0,5,0.78049,-34.23139
-165.0,35.0,6,0.81183,-36.46835
-165.0,40.0,0,0.82788,5.19691
-165.0,40.0,1,0.91001,0.1569
-165.0,40.0,2,0.84961,-24.01281
-165.0,40.0,3,0.85857,-17.88974
-165.0,40.0,4,0.84756,-42.05283
-165.0,40.0,5,0.79687,-32.86495
-165.0,40.0,6,0.85587,-34.68533
-165.0,45.0,0,0.86651,2.60021
-165.0,45.0,1,0.92698,-1.55404
-165.0,45.0,2,0.85604,-25.04918
-165.0,45.0,3,0.88151,-17.56221
-165.0,45.0,4,0.86863,-42.86732
-165.0,45.0,5,0.84333,-33.64369
-165.0,45.0,6,0.91077,-35.82215
-165.0,50.0,0,0.88873,2.82908
-165.0,50.0,1,0.94697,-1.3736
-165.0,50.0,2,0.85971,-25.17673
-165.0,50.0,3,0.89239,-19.89848
-165.0,50.0,4,0.89155,-41.75427
-165.0,50.0,5,0.87518,-32.86752
-165.0,50.0,6,0.95399,-35.8096
-165.0,55.0,0,0.90413,0.09457
-165.0,55.0,1,0.972,-3.42759
-165.0,55.0,2,0.88158,-26.37187
-165.0,55.0,3,0.91469,-18.92011
-165.0,55.0,4,0.93792,-42.83004
-165.0,55.0,5,0.9289,-32.38425
-165.0,55.0,6,0.99727,-36.32065
-165.0,60.0,0,0.92767,2.28663
-165.0,60.0,1,0.97004,-4.839
-165.0,60.0,2,0.89613,-27.77973
-165.0,60.0,3,0.93504,-22.07229
-165.0,60.0,4,0.97014,-44.91496
-165.0,60.0,5,0.95733,-32.9467
-165.0,60.0,6,1.01556,-34.25914
-165.0,65.0,0,0.93705,3.06891
-165.0,65.0,1,0.96716,-2.8184
-165.0,65.0,2,0.899,-28.53734
-165.0,65.0,3,0.95768,-22.62006
-165.0,65.0,4,0.99951,-45.62527
-165.0,65.0,5,0.97971,-31.38687
-165.0,65.0,6,1.00726,-34.03561
-165.0,70.0,0,0.94561,0.69791
-165.0,70.0,1,0.97682,-4.94711
-165.0,70.0,2,0.91125,-28.14493
-165.0,70.0,3,0.98793,-21.32439
-165.0,70.0,4,1.03637,-44.52221
-165.0,70.0,5,0.98307,-33.1936
-165.0,70.0,6,0.9875,-33.63538
-165.0,75.0,0,0.94588,-0.55362
-165.0,75.0,1,0.97662,-5.56823
-165.0,75.0,2,0.93139,-30.353
-165.0,75.0,3,1.01866,-22.81513
-165.0,75.0,4,1.05453,-44.16347
-165.0,75.0,5,0.97676,-30.66796
-165.0,75.0,6,0.98244,-31.9941
-165.0,80.0,0,0.94061,-1.06239
-165.0,80.0,1,0.98232,-6.05476
-165.0,80.0,2,0.94096,-29.49353
-165.0,80.0,3,1.04146,-21.90619
-165.0,80.0,4,1.04694,-45.69522
-165.0,80.0,5,0.96594,-30.37926
-165.0,80.0,6,0.9797,-30.68494
-165.0,85.0,0,0.94884,-2.37884
-165.0,85.0,1,0.974,-6.68955
-165.0,85.0,2,0.96172,-30.6675
-165.0,85.0,3,1.04584,-23.25041
-165.0,85.0,4,1.04445,-45.07887
-165.0,85.0,5,0.94208,-31.90573
-165.0,85.0,6,0.99935,-31.4294
-165.0,90.0,0,0.94037,-3.04979
-165.0,90.0,1,0.97875,-8.86257
-165.0,90.0,2,0.97452,-31.54745
-165.0,90.0,3,1.05318,-24.15041
-165.0,90.0,4,1.0246,-44.93948
-165.0,90.0,5,0.94076,-28.3564
-165.0,90.0,6,1.02921,-29.21201
-165.0,95.0,0,0.93562,-3.68891
-165.0,95.0,1,0.97784,-11.19921
-165.0,95.0,2,0.9827,-34.52536
-165.0,95.0,3,1.04915,-24.92626
-165.0,95.0,4,0.99813,-44.67225
-165.0,95.0,5,0.94366,-28.96803
-165.0,95.0,6,1.05416,-28.55558
-165.0,100.0,0,0.92652,-4.12702
-165.0,100.0,1,0.97868,-9.71129
-165.0,100.0,2,0.99596,-32.99701
-165.0,100.0,3,1.04164,-24.66432
-165.0,100.0,4,0.97567,-44.14685
-165.0,100.0,5,0.96903,-28.18105
-165.0,100.0,6,1.07745,-30.16892
-165.0,105.0,0,0.9052,-7.49792
-165.0,105.0,1,0.97577,-9.0658
-165.0,105.0,2,1.00657,-34.34895
-165.0,105.0,3,1.01512,-24.57075
-165.0,105.0,4,0.96417,-44.46867
-165.0,105.0,5,0.97509,-28.60119
-165.0,105.0,6,1.04783,-27.28266
-165.0,110.0,0,0.89901,-6.13104
-165.0,110.0,1,0.9768,-11.69286
-165.0,110.0,2,0.99504,-33.97161
-165.0,110.0,3,0.98403,-24.38693
-165.0,110.0,4,0.96936,-44.95
-165.0,110.0,5,0.99054,-29.43871
-165.0,110.0,6,1.0181,-26.57059
-165.0,115.0,0,0.87288,-6.91351
-165.0,115.0,1,0.97298,-10.77178
-165.0,115.0,2,0.97731,-35.01617
-165.0,115.0,3,0.96144,-22.83345
-165.0,115.0,4,0.96865,-43.72838
-165.0,115.0,5,0.98743,-28.13902
-165.0,115.0,6,0.97051,-27.54956
-165.0,120.0,0,0.85979,-9.91267
-165.0,120.0,1,0.962,-12.89637
-165.0,120.0,2,0.96064,-32.97708
-165.0,120.0,3,0.93387,-24.42056
-165.0,120.0,4,0.97772,-42.12795
-165.0,120.0,5,0.96678,-25.62848
-165.0,120.0,6,0.93982,-26.92616
-165.0,125.0,0,0.8269,-6.6079
-165.0,125.0,1,0.96018,-15.631
-165.0,125.0,2,0.93121,-34.096
-165.0,125.0,3,0.90975,-23.86198
-165.0,125.0,4,0.96066,-42.67341
-165.0,125.0,5,0.92388,-24.29582
-165.0,125.0,6,0.9138,-24.70662
-165.0,130.0,0,0.80687,-9.49934
-165.0,130.0,1,0.9497,-14.95797
-165.0,130.0,2,0.89328,-36.5706
-165.0,130.0,3,0.88938,-24.11466
-165.0,130.0,4,0.96392,-43.73937
-165.0,130.0,5,0.87543,-27.06668
-165.0,130.0,6,0.9109,-22.65993
-165.0,135.0,0,0.78686,-10.30147
-165.0,135.0,1,0.93534,-16.52278
-165.0,135.0,2,0.85381,-34.432
-165.0,135.0,3,0.86936,-23.64849
-165.0,135.0,4,0.94393,-44.11246
-165.0,135.0,5,0.83116,-23.60495
-165.0,135.0,6,0.91478,-25.49533
-165.0,140.0,0,0.75193,-11.55312
-165.0,140.0,1,0.91856,-14.40204
-165.0,140.0,2,0.8288,-34.11309
-165.0,140.0,3,0.86127,-24.34642
-165.0,140.0,4,0.92073,-41.36349
-165.0,140.0,5,0.79781,-23.96954
-165.0,140.0,6,0.90635,-21.27426
-165.0,145.0,0,0.72882,-13.47496
-165.0,145.0,1,0.88649,-16.0201
-165.0,145.0,2,0.77969,-36.05056
-165.0,145.0,3,0.84296,-23.9582
-165.0,145.0,4,0.87913,-40.66192
-165.0,145.0,5,0.76969,-21.69505
-165.0,145.0,6,0.89143,-20.64364
-165.0,150.0,0,0.70832,-12.09988
-165.0,150.0,1,0.86694,-14.36561
-165.0,150.0,2,0.74909,-36.83812
-165.0,150.0,3,0.83431,-23.0892
-165.0,150.0,4,0.82342,-39.15082
-165.0,150.0,5,0.75996,-21.79997
-165.0,150.0,6,0.85151,-20.66408
-165.0,155.0,0,0.68287,-11.53087
-165.0,155.0,1,0.83334,-16.92577
-165.0,155.0,2,0.70114,-36.02331
-165.0,155.0,3,0.82162,-22.52153
-165.0,155.0,4,0.77407,-38.64841
-165.0,155.0,5,0.75452,-18.95205
-165.0,155.0,6,0.80316,-21.41633
-165.0,160.0,0,0.65484,-15.13037
-165.0,160.0,1,0.79212,-17.46652
-165.0,160.0,2,0.6707,-35.18708
-165.0,160.0,3,0.79914,-21.80782
-165.0,160.0,4,0.72938,-37.56506
-165.0,160.0,5,0.74071,-19.74933
-165.0,160.0,6,0.74907,-19.12648
-165.0,165.0,0,0.62297,-12.82314
-165.0,165.0,1,0.75511,-19.11264
-165.0,165.0,2,0.64862,-38.41852
-165.0,165.0,3,0.7632,-20.69927
-165.0,165.0,4,0.69475,-37.47395
-165.0,165.0,5,0.71836,-17.57994
-165.0,165.0,6,0.69926,-17.13111
-165.0,170.0,0,0.59625,-14.53491
-165.0,170.0,1,0.70233,-17.47936
-165.0,170.0,2,0.61052,-36.74204
-165.0,170.0,3,0.71247,-19.79111
-165.0,170.0,4,0.66355,-37.49039
-165.0,170.0,5,0.69287,-18.60718
-165.0,170.0,6,0.64538,-18.13171
-165.0,175.0,0,0.56102,-15.65925
-165.0,175.0,1,0.66863,-18.88852
-165.0,175.0,2,0.60244,-34.45285
-165.0,175.0,3,0.66697,-19.7839
-165.0,175.0,4,0.6385,-36.38874
-165.0,175.0,5,0.64587,-18.5675
-165.0,175.0,6,0.63257,-17.16677
-165.0,180.0,0,0.54456,-15.47207
-165.0,180.0,1,0.61694,-16.91681
-165.0,180.0,2,0.58639,-33.21035
-165.0,180.0,3,0.62053,-20.22824
-165.0,180.0,4,0.61883,-34.93806
-165.0,180.0,5,0.57933,-17.10639
-165.0,180.0,6,0.62213,-18.69871
-160.0,0.0,0,0.54189,3.21899
-160.0,0.0,1,0.61384,0.94695
-160.0,0.0,2,0.58834,-19.04377
-160.0,0.0,3,0.5945,-11.28022
-160.0,0.0,4,0.64997,-37.90711
-160.0,0.0,5,0.55171,-29.95681
-160.0,0.0,6,0.65531,-35.33592
-160.0,5.0,0,0.58897,4.26189
-160.0,5.0,1,0.66,2.71172
-160.0,5.0,2,0.64401,-21.00897
-160.0,5.0,3,0.64991,-12.77775
-160.0,5.0,4,0.70506,-36.98791
-160.0,5.0,5,0.6135,-30.30849
-160.0,5.0,6,0.71575,-37.34265
-160.0,10.0,0,0.62163,4.63415
-160.0,10.0,1,0.69661,2.10506
-160.0,10.0,2,0.68146,-20.65202
-160.0,10.0,3,0.69983,-11.74964
-160.0,10.0,4,0.75604,-38.98364
-160.0,10.0,5,0.66196,-32.80604
-160.0,10.0,6,0.77401,-37.63711
-160.0,15.0,0,0.66341,3.84983
-160.0,15.0,1,0.7415,-0.77694
-160.0,15.0,2,0.73388,-21.41532
-160.0,15.0,3,0.74718,-13.90784
-160.0,15.0,4,0.79289,-38.46872
-160.0,15.0,5,0.6908,-28.93072
-160.0,15.0,6,0.7896,-36.91828
-160.0,20.0,0,0.70265,3.20934
-160.0,20.0,1,0.78169,-0.28242
-160.0,20.0,2,0.77337,-21.69431
-160.0,20.0,3,0.78238,-14.83433
-160.0,20.0,4,0.81893,-41.5695
-160.0,20.0,5,0.71345,-31.18686
-160.0,20.0,6,0.80386,-36.37722
-160.0,25.0,0,0.75056,3.77065
-160.0,25.0,1,0.82517,-0.51643
-160.0,25.0,2,0.79637,-20.67579
-160.0,25.0,3,0.79928,-13.70141
-160.0,25.0,4,0.83621,-42.89842
-160.0,25.0,5,0.73264,-31.63601
-160.0,25.0,6,0.81897,-35.23368
-160.0,30.0,0,0.77708,3.35718
-160.0,30.0,1,0.85453,-0.39248
-160.0,30.0,2,0.82396,-25.26036
-160.0,30.0,3,0.8224,-17.33875
-160.0,30.0,4,0.84971,-41.58308
-160.0,30.0,5,0.72293,-31.20372
-160.0,30.0,6,0.82421,-33.5601
-160.0,35.0,0,0.81473,2.38283
-160.0,35.0,1,0.88079,-1.5402
-160.0,35.0,2,0.8381,-23.93937
-160.0,35.0,3,0.83231,-17.95928
-160.0,35.0,4,0.85988,-42.08592
-160.0,35.0,5,0.74442,-33.08749
-160.0,35.0,6,0.85252,-35.2038
-160.0,40.0,0,0.8417,1.61431
-160.0,40.0,1,0.90296,-1.9857
-160.0,40.0,2,0.85875,-26.03963
-160.0,40.0,3,0.84436,-17.61252
-160.0,40.0,4,0.8758,-42.84395
-160.0,40.0,5,0.76456,-32.34478
-160.0,40.0,6,0.88658,-36.34539
-160.0,45.0,0,0.87034,1.22255
-160.0,45.0,1,0.92064,-1.51548
-160.0,45.0,2,0.88229,-27.31637
-160.0,45.0,3,0.85398,-19.91989
-160.0,45.0,4,0.89693,-44.83421
-160.0,45.0,5,0.80686,-31.68429
-160.0,45.0,6,0.94415,-36.44582
-160.0,50.0,0,0.88549,0.4086
-160.0,50.0,1,0.94697,-3.68314
-160.0,50.0,2,0.88629,-26.42622
-160.0,50.0,3,0.86466,-19.9068
-160.0,50.0,4,0.92007,-44.17657
-160.0,50.0,5,0.84477,-31.30441
-160.0,50.0,6,0.98942,-36.04437
-160.0,55.0,0,0.91234,-0.51265
-160.0,55.0,1,0.94647,-3.37021
-160.0,55.0,2,0.89166,-27.36035
-160.0,55.0,3,0.88736,-20.4972
-160.0,55.0,4,0.94894,-43.45728
-160.0,55.0,5,0.89072,-31.96732
-160.0,55.0,6,1.0224,-34.65556
-160.0,60.0,0,0.91826,-0.71224
-160.0,60.0,1,0.96848,-6.03087
-160.0,60.0,2,0.89859,-28.43388
-160.0,60.0,3,0.90912,-19.78279
-160.0,60.0,4,0.99893,-41.99532
-160.0,60.0,5,0.93196,-29.63755
-160.0,60.0,6,1.03394,-32.94463
-160.0,65.0,0,0.93139,-1.5699
-160.0,65.0,1,0.96647,-5.57359
-160.0,65.0,2,0.9198,-29.55982
-160.0,65.0,3,0.93276,-21.63909
-160.0,65.0,4,1.03205,-45.15923
-160.0,65.0,5,0.95661,-30.49343
-160.0,65.0,6,1.02871,-33.28422
-160.0,70.0,0,0.93235,-2.458
-160.0,70.0,1,0.97605,-7.89491
-160.0,70.0,2,0.93106,-29.38196
-160.0,70.0,3,0.97251,-21.51468
-160.0,70.0,4,1.06066,-43.78967
-160.0,70.0,5,0.96193,-30.98853
-160.0,70.0,6,1.01814,-30.65343
-160.0,75.0,0,0.95763,-3.14131
-160.0,75.0,1,0.97841,-7.72886
-160.0,75.0,2,0.95359,-31.10246
-160.0,75.0,3,0.99427,-23.52696
-160.0,75.0,4,1.08156,-45.94556
-160.0,75.0,5,0.95016,-31.52972
-160.0,75.0,6,1.01461,-29.73002
-160.0,80.0,0,0.95714,-5.18394
-160.0,80.0,1,0.96823,-11.30572
-160.0,80.0,2,0.97157,-32.1009
-160.0,80.0,3,1.01824,-23.0111
-160.0,80.0,4,1.08223,-45.27534
-160.0,80.0,5,0.9308,-30.6707
-160.0,80.0,6,1.00423,-28.81252
-160.0,85.0,0,0.95792,-3.97812
-160.0,85.0,1,0.97539,-7.57475
-160.0,85.0,2,0.98724,-32.14961
-160.0,85.0,3,1.03843,-23.85286
-160.0,85.0,4,1.07084,-47.47518
-160.0,85.0,5,0.90479,-29.78957
-160.0,85.0,6,1.02808,-29.49868
-160.0,90.0,0,0.94432,-4.17539
-160.0,90.0,1,0.97757,-10.43416
-160.0,90.0,2,0.99244,-33.51526
-160.0,90.0,3,1.04782,-24.74027
-160.0,90.0,4,1.0488,-43.9371
-160.0,90.0,5,0.90855,-28.80215
-160.0,90.0,6,1.06366,-28.34996
-160.0,95.0,0,0.93337,-3.65718
-160.0,95.0,1,0.97853,-12.022
-160.0,95.0,2,1.01268,-33.27565
-160.0,95.0,3,1.0387,-23.13195
-160.0,95.0,4,1.0268,-43.79448
-160.0,95.0,5,0.90998,-30.21818
-160.0,95.0,6,1.07867,-26.17125
-160.0,100.0,0,0.92736,-5.20158
-160.0,100.0,1,0.97358,-11.30987
-160.0,100.0,2,0.99959,-34.28969
-160.0,100.0,3,1.02277,-24.81789
-160.0,100.0,4,1.00032,-46.13738
-160.0,100.0,5,0.93397,-27.32558
-160.0,100.0,6,1.08793,-25.96189
-160.0,105.0,0,0.904,-6.5719
-160.0,105.0,1,0.97606,-11.57907
-160.0,105.0,2,1.00397,-33.58886
-160.0,105.0,3,0.99818,-25.30699
-160.0,105.0,4,0.99495,-44.50088
-160.0,105.0,5,0.94856,-28.95889
-160.0,105.0,6,1.07303,-26.69826
-160.0,110.0,0,0.89396,-7.56226
-160.0,110.0,1,0.97672,-15.29156
-160.0,110.0,2,1.0051,-34.8974
-160.0,110.0,3,0.96984,-25.67949
-160.0,110.0,4,0.99545,-42.3106
-160.0,110.0,5,0.95584,-28.30969
-160.0,110.0,6,1.04958,-25.99165
-160.0,115.0,0,0.87624,-8.71527
-160.0,115.0,1,0.96598,-14.21689
-160.0,115.0,2,0.9884,-37.59179
-160.0,115.0,3,0.94533,-24.39979
-160.0,115.0,4,0.99268,-42.35179
-160.0,115.0,5,0.95168,-25.73462
-160.0,115.0,6,1.00904,-25.48849
-160.0,120.0,0,0.84916,-9.31114
-160.0,120.0,1,0.96358,-13.90084
-160.0,120.0,2,0.96333,-36.15249
-160.0,120.0,3,0.91343,-24.35107
-160.0,120.0,4,0.99749,-42.99956
-160.0,120.0,5,0.91942,-26.47883
-160.0,120.0,6,0.96442,-25.92242
-160.0,125.0,0,0.83432,-11.01829
-160.0,125.0,1,0.94819,-17.00164
-160.0,125.0,2,0.94504,-38.94097
-160.0,125.0,3,0.8878,-25.77336
-160.0,125.0,4,0.9988,-40.93189
-160.0,125.0,5,0.89975,-25.49258
-160.0,125.0,6,0.95187,-21.63089
-160.0,130.0,0,0.81571,-9.57155
-160.0,130.0,1,0.94355,-15.58154
-160.0,130.0,2,0.90977,-37.05198
-160.0,130.0,3,0.86948,-25.30063
-160.0,130.0,4,0.9911,-40.11975
-160.0,130.0,5,0.85319,-24.85037
-160.0,130.0,6,0.94549,-21.21976
-160.0,135.0,0,0.7812,-12.93807
-160.0,135.0,1,0.93596,-16.71269
-160.0,135.0,2,0.8739,-37.43463
-160.0,135.0,3,0.84952,-23.17533
-160.0,135.0,4,0.96931,-41.25461
-160.0,135.0,5,0.81409,-23.3275
-160.0,135.0,6,0.93787,-21.2087
-160.0,140.0,0,0.76431,-13.48066
-160.0,140.0,1,0.9092,-18.5885
-160.0,140.0,2,0.82469,-37.64478
-160.0,140.0,3,0.83508,-24.75218
-160.0,140.0,4,0.94165,-41.03729
-160.0,140.0,5,0.77723,-24.01706
-160.0,140.0,6,0.93654,-21.51266
-160.0,145.0,0,0.7304,-11.74784
-160.0,145.0,1,0.88012,-18.1336
-160.0,145.0,2,0.79284,-34.76417
-160.0,145.0,3,0.83178,-24.62651
-160.0,145.0,4,0.90613,-41.28448
-160.0,145.0,5,0.73246,-21.1306
-160.0,145.0,6,0.92951,-21.70842
-160.0,150.0,0,0.70264,-14.59664
-160.0,150.0,1,0.85097,-19.92125
-160.0,150.0,2,0.74918,-35.50685
-160.0,150.0,3,0.8258,-24.619
-160.0,150.0,4,0.8495,-39.86746
-160.0,150.0,5,0.72812,-21.52062
-160.0,150.0,6,0.89937,-20.14885
-160.0,155.0,0,0.67789,-15.34924
-160.0,155.0,1,0.81999,-19.26752
-160.0,155.0,2,0.71717,-38.38582
-160.0,155.0,3,0.80817,-23.84612
-160.0,155.0,4,0.80598,-40.17152
-160.0,155.0,5,0.71758,-20.41636
-160.0,155.0,6,0.83706,-17.88573
-160.0,160.0,0,0.65789,-13.61859
-160.0,160.0,1,0.772,-20.2557
-160.0,160.0,2,0.6869,-37.54815
-160.0,160.0,3,0.77605,-20.07314
-160.0,160.0,4,0.74068,-37.87854
-160.0,160.0,5,0.71104,-19.82955
-160.0,160.0,6,0.78437,-18.07584
-160.0,165.0,0,0.63092,-15.30692
-160.0,165.0,1,0.75363,-21.4155
-160.0,165.0,2,0.65523,-38.5682
-160.0,165.0,3,0.73822,-22.44414
-160.0,165.0,4,0.72433,-38.49121
-160.0,165.0,5,0.69028,-19.18755
-160.0,165.0,6,0.73222,-17.89307
-160.0,170.0,0,0.60137,-16.40766
